Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
THE EDEN AT TAMPINES,23 Tampines Street 34  #02-10 ,1,94,Strata,650000,-,6915,642,23-Apr-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529233,East Region,Tampines
WHITEWATER,25 Pasir Ris Street 72  #04-11 ,1,111,Strata,700000,-,6306,586,23-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518766,East Region,Pasir Ris
WHITEWATER,27 Pasir Ris Street 72  #09-14 ,1,106,Strata,730000,-,6887,640,23-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518767,East Region,Pasir Ris
WHITEWATER,27 Pasir Ris Street 72  #12-14 ,1,106,Strata,732000,-,6906,642,22-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518767,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #07-08 ,1,126,Strata,800000,-,6349,590,22-Apr-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
SIMEI GREEN CONDOMINIUM,5 Simei Street 4  #09-08 ,1,126,Strata,828000,-,6571,611,22-Apr-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529863,East Region,Tampines
WHITEWATER,33 Pasir Ris Street 72  #02-25 ,1,107,Strata,688800,-,6437,598,21-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
PINEVALE,8 Tampines Street 73  #01-03 ,1,155,Strata,860000,-,5548,515,21-Apr-10,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528826,East Region,Tampines
WHITEWATER,31 Pasir Ris Street 72  #08-24 ,1,106,Strata,715000,-,6745,627,20-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518769,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #06-07 ,1,111,Strata,800000,-,7207,670,20-Apr-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529865,East Region,Tampines
WHITEWATER,33 Pasir Ris Street 72  #10-28 ,1,119,Strata,760000,-,6387,593,20-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #09-04 ,1,116,Strata,798000,-,6879,639,19-Apr-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #02-07 ,1,111,Strata,744000,-,6703,623,16-Apr-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529861,East Region,Tampines
WHITEWATER,23 Pasir Ris Street 72  #08-05 ,1,105,Strata,690000,-,6571,611,16-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518765,East Region,Pasir Ris
WHITEWATER,29 Pasir Ris Street 72  #03-18 ,1,106,Strata,710000,-,6698,622,16-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518768,East Region,Pasir Ris
WHITEWATER,29 Pasir Ris Street 72  #11-19 ,1,111,Strata,740000,-,6667,619,16-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518768,East Region,Pasir Ris
WHITEWATER,27 Pasir Ris Street 72  #08-15 ,1,111,Strata,730000,-,6577,611,14-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518767,East Region,Pasir Ris
PINEVALE,4 Tampines Street 73  #05-02 ,1,145,Strata,825000,-,5690,529,13-Apr-10,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528824,East Region,Tampines
WHITEWATER,33 Pasir Ris Street 72  #09-26 ,1,106,Strata,690000,-,6509,605,13-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
WHITEWATER,21 Pasir Ris Street 72  #12-02 ,1,106,Strata,685000,-,6462,600,12-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518764,East Region,Pasir Ris
WHITEWATER,21 Pasir Ris Street 72  #04-01 ,1,106,Strata,705000,-,6651,618,12-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518764,East Region,Pasir Ris
WHITEWATER,29 Pasir Ris Street 72  #05-20 ,1,119,Strata,770000,-,6471,601,12-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518768,East Region,Pasir Ris
WHITEWATER,21 Pasir Ris Street 72  #14-04 ,1,105,Strata,710000,-,6762,628,9-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518764,East Region,Pasir Ris
WHITEWATER,25 Pasir Ris Street 72  #01-11 ,1,122,Strata,757000,-,6205,576,9-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518766,East Region,Pasir Ris
WHITEWATER,21 Pasir Ris Street 72  #09-01 ,1,106,Strata,718000,-,6774,629,9-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518764,East Region,Pasir Ris
WHITEWATER,23 Pasir Ris Street 72  #09-08 ,1,106,Strata,708000,-,6679,621,8-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518765,East Region,Pasir Ris
THE EDEN AT TAMPINES,21 Tampines Street 34  #07-01 ,1,94,Strata,650000,-,6915,642,8-Apr-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529232,East Region,Tampines
SIMEI GREEN CONDOMINIUM,5 Simei Street 4  #05-02 ,1,111,Strata,730000,-,6577,611,8-Apr-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529863,East Region,Tampines
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #08-07 ,1,111,Strata,750000,-,6757,628,7-Apr-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529862,East Region,Tampines
THE EDEN AT TAMPINES,31 Tampines Street 34  #01-33 ,1,138,Strata,791888,-,5738,533,7-Apr-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529237,East Region,Tampines
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #02-03 ,1,90,Strata,670000,-,7444,692,6-Apr-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529868,East Region,Tampines
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #07-08 ,1,126,Strata,800000,-,6349,590,6-Apr-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529862,East Region,Tampines
WHITEWATER,27 Pasir Ris Street 72  #07-14 ,1,106,Strata,670000,-,6321,587,5-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518767,East Region,Pasir Ris
WHITEWATER,25 Pasir Ris Street 72  #10-09 ,1,106,Strata,687500,-,6486,603,5-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518766,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,5 Simei Street 4  #03-01 ,1,128,Strata,830000,-,6484,602,1-Apr-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529863,East Region,Tampines
THE EDEN AT TAMPINES,25 Tampines Street 34  #08-19 ,1,94,Strata,640000,-,6809,633,1-Apr-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529234,East Region,Tampines
WHITEWATER,25 Pasir Ris Street 72  #10-10 ,1,106,Strata,660000,-,6226,578,1-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518766,East Region,Pasir Ris
WHITEWATER,31 Pasir Ris Street 72  #15-24 ,1,105,Strata,735000,-,7000,650,1-Apr-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518769,East Region,Pasir Ris
WHITEWATER,21 Pasir Ris Street 72  #07-02 ,1,106,Strata,708000,-,6679,621,30-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518764,East Region,Pasir Ris
WHITEWATER,29 Pasir Ris Street 72  #09-19 ,1,111,Strata,720000,-,6486,603,30-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518768,East Region,Pasir Ris
WHITEWATER,27 Pasir Ris Street 72  #08-14 ,1,106,Strata,675000,-,6368,592,29-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518767,East Region,Pasir Ris
WHITEWATER,23 Pasir Ris Street 72  #11-08 ,1,106,Strata,815000,-,7689,714,29-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518765,East Region,Pasir Ris
WHITEWATER,27 Pasir Ris Street 72  #14-16 ,1,125,Strata,760000,-,6080,565,29-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518767,East Region,Pasir Ris
WHITEWATER,31 Pasir Ris Street 72  #08-21 ,1,112,Strata,720000,-,6429,597,29-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518769,East Region,Pasir Ris
THE EDEN AT TAMPINES,31 Tampines Street 34  #08-31 ,1,138,Strata,830000,-,6014,559,29-Mar-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529237,East Region,Tampines
WHITEWATER,21 Pasir Ris Street 72  #15-01 ,1,106,Strata,716000,-,6755,628,25-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518764,East Region,Pasir Ris
WHITEWATER,21 Pasir Ris Street 72  #08-03 ,1,89,Strata,625000,-,7022,652,24-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518764,East Region,Pasir Ris
WHITEWATER,27 Pasir Ris Street 72  #01-13 ,1,123,Strata,743800,-,6047,562,24-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518767,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #11-26 ,1,106,Strata,720000,-,6792,631,23-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
WHITEWATER,25 Pasir Ris Street 72  #07-11 ,1,111,Strata,680000,-,6126,569,19-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518766,East Region,Pasir Ris
WHITEWATER,25 Pasir Ris Street 72  #07-12 ,1,119,Strata,750000,-,6303,586,18-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518766,East Region,Pasir Ris
THE EDEN AT TAMPINES,35 Tampines Street 34  #03-40 ,1,126,Strata,750000,-,5952,553,18-Mar-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529239,East Region,Tampines
WHITEWATER,21 Pasir Ris Street 72  #02-01 ,1,106,Strata,670000,-,6321,587,18-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518764,East Region,Pasir Ris
WHITEWATER,23 Pasir Ris Street 72  #13-07 ,1,106,Strata,696000,-,6566,610,18-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518765,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #07-06 ,1,90,Strata,630000,-,7000,650,17-Mar-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines
WHITEWATER,27 Pasir Ris Street 72  #06-14 ,1,106,Strata,698000,-,6585,612,17-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518767,East Region,Pasir Ris
WHITEWATER,23 Pasir Ris Street 72  #09-07 ,1,106,Strata,690000,-,6509,605,17-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518765,East Region,Pasir Ris
WHITEWATER,25 Pasir Ris Street 72  #01-12 ,1,130,Strata,815000,-,6269,582,16-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518766,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #12-25 ,1,107,Strata,690000,-,6449,599,16-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
EASTVALE,31 Pasir Ris Drive 3  #08-07 ,1,102,Strata,770000,-,7549,701,15-Mar-10,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519491,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #01-26 ,1,117,Strata,720000,-,6154,572,15-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #02-27 ,1,112,Strata,710000,-,6339,589,12-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #04-03 ,1,90,Strata,640000,-,7111,661,10-Mar-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529868,East Region,Tampines
WHITEWATER,23 Pasir Ris Street 72  #06-05 ,1,105,Strata,670000,-,6381,593,9-Mar-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518765,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #05-08 ,1,126,Strata,785000,-,6230,579,2-Mar-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
THE EDEN AT TAMPINES,21 Tampines Street 34  #04-04 ,1,110,Strata,680000,-,6182,574,24-Feb-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529232,East Region,Tampines
THE EDEN AT TAMPINES,37 Tampines Street 34  #07-41 ,1,114,Strata,720000,-,6316,587,23-Feb-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529240,East Region,Tampines
THE EDEN AT TAMPINES,27 Tampines Street 34  #09-25 ,1,115,Strata,725000,-,6304,586,23-Feb-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529235,East Region,Tampines
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #09-02 ,1,111,Strata,740000,-,6667,619,22-Feb-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529861,East Region,Tampines
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #08-07 ,1,111,Strata,740000,-,6667,619,22-Feb-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines
WHITEWATER,31 Pasir Ris Street 72  #09-22 ,1,106,Strata,705000,-,6651,618,22-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518769,East Region,Pasir Ris
THE EDEN AT TAMPINES,27 Tampines Street 34  #07-24 ,1,116,Strata,730000,-,6293,585,19-Feb-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529235,East Region,Tampines
WHITEWATER,31 Pasir Ris Street 72  #14-23 ,1,107,Strata,720000,-,6729,625,17-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518769,East Region,Pasir Ris
WHITEWATER,31 Pasir Ris Street 72  #01-24 ,1,117,Strata,740000,-,6325,588,12-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518769,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #07-25 ,1,107,Strata,700000,-,6542,608,12-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #09-28 ,1,119,Strata,743000,-,6244,580,12-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
THE EDEN AT TAMPINES,25 Tampines Street 34  #02-19 ,1,94,Strata,620000,-,6596,613,12-Feb-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529234,East Region,Tampines
PINEVALE,4 Tampines Street 73  #07-02 ,1,145,Strata,863000,-,5952,553,12-Feb-10,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528824,East Region,Tampines
WHITEWATER,31 Pasir Ris Street 72  #09-23 ,1,106,Strata,645000,-,6085,565,11-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518769,East Region,Pasir Ris
WHITEWATER,29 Pasir Ris Street 72  #03-19 ,1,111,Strata,670000,-,6036,561,11-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518768,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,5 Simei Street 4  #10-04 ,1,116,Strata,780000,-,6724,625,11-Feb-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529863,East Region,Tampines
THE EDEN AT TAMPINES,23 Tampines Street 34  #09-08 ,1,94,Strata,650000,-,6915,642,10-Feb-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529233,East Region,Tampines
WHITEWATER,27 Pasir Ris Street 72  #15-14 ,1,107,Strata,720000,-,6729,625,10-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518767,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #07-08 ,1,126,Strata,790800,-,6276,583,10-Feb-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529868,East Region,Tampines
WHITEWATER,33 Pasir Ris Street 72  #07-28 ,1,119,Strata,725000,-,6092,566,10-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
THE EDEN AT TAMPINES,25 Tampines Street 34  #03-15 ,1,115,Strata,708000,-,6157,572,9-Feb-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529234,East Region,Tampines
WHITEWATER,31 Pasir Ris Street 72  #14-24 ,1,105,Strata,712069,-,6782,630,9-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518769,East Region,Pasir Ris
WHITEWATER,31 Pasir Ris Street 72  #11-23 ,1,106,Strata,710000,-,6698,622,8-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518769,East Region,Pasir Ris
THE EDEN AT TAMPINES,25 Tampines Street 34  #04-16 ,1,116,Strata,749000,-,6457,600,8-Feb-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529234,East Region,Tampines
WHITEWATER,27 Pasir Ris Street 72  #10-14 ,1,106,Strata,680000,-,6415,596,8-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518767,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #10-27 ,1,112,Strata,700000,-,6250,581,5-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
WHITEWATER,29 Pasir Ris Street 72  #12-18 ,1,106,Strata,700000,-,6604,614,5-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518768,East Region,Pasir Ris
WHITEWATER,27 Pasir Ris Street 72  #12-13 ,1,112,Strata,690000,-,6161,572,5-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518767,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #13-26 ,1,107,Strata,698000,-,6523,606,4-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
WHITEWATER,31 Pasir Ris Street 72  #02-22 ,1,106,Strata,640000,-,6038,561,2-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518769,East Region,Pasir Ris
WHITEWATER,29 Pasir Ris Street 72  #14-18 ,1,107,Strata,695888,-,6504,604,2-Feb-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518768,East Region,Pasir Ris
EASTVALE,33 Pasir Ris Drive 3  #04-08 ,1,113,Strata,665000,-,5885,547,29-Jan-10,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519492,East Region,Pasir Ris
EASTVALE,31 Pasir Ris Drive 3  #01-05 ,1,118,Strata,655000,-,5551,516,29-Jan-10,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519491,East Region,Pasir Ris
EASTVALE,35 Pasir Ris Drive 3  #03-07 ,1,120,Strata,720000,-,6000,557,26-Jan-10,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,Private,18,51,519493,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #05-05 ,1,116,Strata,750000,-,6466,601,22-Jan-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines
THE EDEN AT TAMPINES,29 Tampines Street 34  #08-27 ,1,116,Strata,725000,-,6250,581,22-Jan-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529236,East Region,Tampines
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #05-07 ,1,111,Strata,725000,-,6532,607,20-Jan-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529864,East Region,Tampines
PINEVALE,2 Tampines Street 73  #07-03 ,1,120,Strata,710000,-,5917,550,18-Jan-10,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528823,East Region,Tampines
PINEVALE,2 Tampines Street 73  #12-01 ,1,119,Strata,750000,-,6303,586,15-Jan-10,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528823,East Region,Tampines
PINEVALE,10 Tampines Street 73  #06-03 ,1,129,Strata,740000,-,5736,533,12-Jan-10,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #07-02 ,1,111,Strata,780000,-,7027,653,11-Jan-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529862,East Region,Tampines
THE EDEN AT TAMPINES,31 Tampines Street 34  #05-30 ,1,111,Strata,665000,-,5991,557,8-Jan-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529237,East Region,Tampines
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #02-06 ,1,90,Strata,620000,-,6889,640,8-Jan-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines
EASTVALE,39 Pasir Ris Drive 3  #06-01 ,1,102,Strata,645000,-,6324,587,7-Jan-10,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,Private,18,51,519495,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #07-08 ,1,126,Strata,760000,-,6032,560,4-Jan-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines
THE EDEN AT TAMPINES,25 Tampines Street 34  #05-17 ,1,116,Strata,700000,-,6034,561,4-Jan-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529234,East Region,Tampines
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #03-01 ,1,128,Strata,795000,-,6211,577,28-Dec-09,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
EASTVALE,33 Pasir Ris Drive 3  #08-06 ,1,111,Strata,695000,-,6261,582,17-Dec-09,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519492,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #07-06 ,1,90,Strata,620000,-,6889,640,11-Dec-09,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
THE EDEN AT TAMPINES,23 Tampines Street 34  #07-13 ,1,126,Strata,830000,-,6587,612,2-Dec-09,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529233,East Region,Tampines
THE EDEN AT TAMPINES,23 Tampines Street 34  #05-12 ,1,126,Strata,765000,-,6071,564,30-Nov-09,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529233,East Region,Tampines
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #03-01 ,1,128,Strata,750000,-,5859,544,26-Nov-09,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529868,East Region,Tampines
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #02-02 ,1,111,Strata,690000,-,6216,578,25-Nov-09,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #05-06 ,1,90,Strata,620000,-,6889,640,20-Nov-09,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #06-03 ,1,90,Strata,630000,-,7000,650,19-Nov-09,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529862,East Region,Tampines
PINEVALE,10 Tampines Street 73  #08-02 ,1,120,Strata,710000,-,5917,550,19-Nov-09,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #09-02 ,1,111,Strata,690000,-,6216,578,18-Nov-09,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529868,East Region,Tampines
SIMEI GREEN CONDOMINIUM,5 Simei Street 4  #08-07 ,1,111,Strata,745000,-,6712,624,17-Nov-09,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529863,East Region,Tampines
